model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8034,4.5821,1.9642,6.6939
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2935,4.8633,1.8506,6.7006
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7835,5.0677,1.776,6.7056
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.3921,2.389,3.7673,5.6933
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8822,2.6345,3.4162,5.9414
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.3723,2.8736,3.132,5.9443
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8624,3.1225,2.8823,5.9487
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.3524,3.3764,2.6655,5.953
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,81.8425,3.6034,2.4977,5.9574
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3326,3.8497,2.3378,6.0155
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.8227,4.0927,2.199,6.6856
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.3128,4.3219,2.0824,6.6889
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,79.8028,4.588,1.9616,6.6936
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2929,4.8581,1.8526,6.7004
Qwen3-4B,literature_ctx6144_d90_s0,literature,6144,6110,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.783,5.0797,1.7718,6.7054
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3924,2.3918,3.7629,5.6934
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8825,2.638,3.4117,5.9414
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.3726,2.8783,3.1269,5.9443
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8627,3.1219,2.8829,5.9487
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.3527,3.377,2.6651,5.953
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8428,3.6123,2.4915,5.9574
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3329,3.8611,2.3309,6.0156
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.823,4.0988,2.1958,6.6858
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,False,completed,NEBULA-316,9,80.313,4.1518,1.9269,6.6891
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8031,4.5786,1.9657,6.6938
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2932,4.8704,1.8479,6.7005
Qwen3-4B,literature_ctx6144_d90_s1,literature,6144,6111,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7833,5.079,1.772,6.7055
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AURORA-749,1,84.8458,2.4522,3.2624,6.7848
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.3331,2.8904,3.1138,7.1131
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,False,completed,AURORA-774,3,83.8205,2.9419,2.7193,7.12
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,False,completed,AURORA-774,4,83.3078,3.1883,2.5092,7.1257
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.7951,3.6426,2.4708,7.1316
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2825,3.8818,2.3185,7.1375
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7698,4.1254,2.1816,7.2148
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.2571,4.3753,2.057,8.106
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7445,4.6059,1.954,8.111
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2318,4.8799,1.8443,8.1164
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.7192,5.1498,1.7476,8.1233
Qwen3-4B,literature_ctx8192_d10_s0,literature,8192,8160,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,79.2065,5.3703,1.6759,8.1318
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8458,2.6519,3.3938,6.7848
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.3331,2.8999,3.1036,7.1131
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8205,3.1389,2.8673,7.12
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3078,3.3844,2.6593,7.1257
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.7951,3.6605,2.4587,7.1316
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2825,3.8805,2.3193,7.1375
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,False,completed,NEBULA-318,7,81.7698,3.9303,2.0355,7.2148
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,False,completed,NEBULA-318,8,81.2571,4.1777,1.9149,8.106
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7445,4.6209,1.9477,8.111
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2318,4.8608,1.8515,8.1164
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.7192,5.1504,1.7474,8.1233
Qwen3-4B,literature_ctx8192_d10_s1,literature,8192,8160,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2065,5.3753,1.6743,8.1318
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.8458,2.6541,3.391,6.7848
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.3331,2.8978,3.1058,7.1131
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.8205,3.1422,2.8642,7.12
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,83.3078,3.3887,2.6559,7.1257
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.7951,3.6526,2.464,7.1316
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2825,3.8861,2.316,7.1375
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7698,4.1427,2.1725,7.2148
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.2571,4.3732,2.058,8.106
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7445,4.6325,1.9428,8.111
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2318,4.8724,1.8471,8.1164
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.7192,5.1518,1.747,8.1233
Qwen3-4B,literature_ctx8192_d50_s0,literature,8192,8160,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,79.2065,5.3738,1.6748,8.1318
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8456,2.662,3.3809,6.7848
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.333,2.9005,3.1029,7.113
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8203,3.1532,2.8543,7.12
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3076,3.3918,2.6535,7.1257
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.795,3.664,2.4563,7.1316
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2823,3.8841,2.3171,7.1374
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.7697,4.1445,2.1716,7.2147
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,81.257,4.3861,2.0519,8.1059
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7443,4.6251,1.9459,8.1108
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2317,4.8654,1.8498,8.1163
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.719,5.1393,1.7512,8.1231
Qwen3-4B,literature_ctx8192_d50_s1,literature,8192,8159,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2063,5.371,1.6757,8.1317
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.8458,2.6603,3.383,6.7848
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.3331,2.9021,3.1012,7.1131
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.8205,3.1411,2.8652,7.12
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,83.3078,3.3966,2.6497,7.1257
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.7951,3.6602,2.4589,7.1316
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2825,3.8978,2.309,7.1375
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7698,4.1272,2.1807,7.2148
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.2571,4.3807,2.0545,8.106
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7445,4.6316,1.9432,8.111
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2318,4.8765,1.8456,8.1164
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.7192,5.1579,1.7449,8.1233
Qwen3-4B,literature_ctx8192_d90_s0,literature,8192,8160,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,79.2065,5.3766,1.6739,8.1318
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8458,2.6514,3.3944,6.7848
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.3331,2.8983,3.1053,7.1131
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8205,3.1449,2.8618,7.12
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3078,3.392,2.6533,7.1257
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.7951,4.1236,2.1825,7.1316
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2825,3.8738,2.3233,7.1375
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.7698,4.1236,2.1826,7.2148
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,81.2571,4.3697,2.0596,8.106
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7445,4.6163,1.9496,8.111
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2318,4.8686,1.8486,8.1164
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.7192,5.1609,1.7439,8.1233
Qwen3-4B,literature_ctx8192_d90_s1,literature,8192,8160,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2065,5.3554,1.6805,8.1318
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,83.483,2.1533,4.1796,4.6041
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,82.9786,2.4016,3.7475,4.7681
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,82.4742,2.6436,3.4044,4.7717
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,81.9697,2.8816,3.1233,4.7746
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,81.4653,3.1676,2.8413,4.7775
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,80.9609,3.3696,2.6709,4.7805
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,80.4564,3.6166,2.4885,4.8177
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,79.952,3.8528,2.336,5.2619
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,79.4476,4.0873,2.2019,5.2649
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,78.9432,4.3306,2.0782,5.2678
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,78.4387,4.5977,1.9575,5.27
