model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,science_ctx8192_d90_s1,science,8192,8182,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,75.1084,7.1276,1.2627,7.2652
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.611,4.6055,1.9542,6.3172
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2746,4.8334,1.8621,6.4611
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9383,5.0392,1.786,6.4616
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.602,5.2396,1.7177,6.462
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2656,5.4518,1.6508,6.4625
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9293,5.6747,1.586,6.463
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.8892,1.5282,6.473
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.0878,1.4784,6.4734
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.3046,1.4275,6.5027
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.4984,1.385,6.5032
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.7269,1.3379,6.5037
Qwen2.5-3B,code_ctx4096_d10_s0,code,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9417,1.2965,6.5042
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6104,4.6135,1.9508,6.3172
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.274,4.8284,1.864,6.4611
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9377,5.0337,1.788,6.4615
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6014,5.2515,1.7138,6.462
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.265,5.4655,1.6467,6.4625
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9287,5.666,1.5884,6.4629
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5923,5.8653,1.5344,6.4729
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.256,6.0983,1.4758,6.4734
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9197,6.2937,1.43,6.5027
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5833,6.5027,1.384,6.5032
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.247,6.7218,1.3389,6.5036
Qwen2.5-3B,code_ctx4096_d10_s1,code,4096,4084,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9106,6.9289,1.2989,6.5041
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.611,4.6191,1.9484,6.3172
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2746,4.823,1.8661,6.4611
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9383,5.0305,1.7891,6.4616
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.602,5.2519,1.7137,6.462
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2656,5.566,1.617,6.4625
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9293,5.6752,1.5859,6.463
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.8685,1.5336,6.473
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.0872,1.4785,6.4734
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.2847,1.4321,6.5027
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.5248,1.3793,6.5032
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.7157,1.3401,6.5037
Qwen2.5-3B,code_ctx4096_d50_s0,code,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9208,1.3004,6.5042
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6104,4.6071,1.9535,6.3172
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.274,4.8321,1.8626,6.4611
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9377,5.0365,1.787,6.4615
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6014,5.2379,1.7183,6.462
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.265,5.4556,1.6497,6.4625
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9287,5.6694,1.5875,6.4629
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5923,5.8647,1.5346,6.4729
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.256,6.0883,1.4782,6.4734
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9197,6.2967,1.4293,6.5027
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5833,6.5016,1.3843,6.5032
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.247,6.7133,1.3406,6.5036
Qwen2.5-3B,code_ctx4096_d50_s1,code,4096,4084,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9106,6.9342,1.2979,6.5041
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.611,4.6144,1.9504,6.3172
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2746,4.8299,1.8634,6.4611
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9383,5.0314,1.7888,6.4616
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.602,5.2513,1.7139,6.462
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2656,5.4641,1.6471,6.4625
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9293,5.6628,1.5893,6.463
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.8814,1.5302,6.473
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.093,1.4771,6.4734
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.2897,1.4309,6.5027
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.5142,1.3816,6.5032
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.7268,1.3379,6.5037
Qwen2.5-3B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9174,1.3011,6.5042
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6104,4.6144,1.9504,6.3172
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.274,4.8443,1.8578,6.4611
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9377,5.0336,1.788,6.4615
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6014,5.2438,1.7163,6.462
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.265,5.4482,1.6519,6.4625
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9287,5.6698,1.5874,6.4629
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5923,5.8933,1.5272,6.4729
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.256,6.0841,1.4793,6.4734
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9197,6.304,1.4277,6.5027
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5833,6.5153,1.3814,6.5032
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.247,6.7252,1.3383,6.5036
Qwen2.5-3B,code_ctx4096_d90_s1,code,4096,4084,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9106,7.4374,1.2101,6.5041
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.4493,4.7349,1.9008,6.6052
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,78.1094,4.9473,1.8192,6.8216
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,77.7694,5.1587,1.7446,6.8221
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.4294,5.3644,1.6777,6.8223
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.0894,5.5773,1.6137,6.8234
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,76.7495,5.7852,1.5557,6.8238
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.4095,5.9849,1.5038,6.8388
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.0695,6.2178,1.4475,6.8395
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,75.7295,6.4138,1.4032,6.8828
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.3896,6.6205,1.3594,6.8838
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.0496,6.8409,1.3156,6.8844
Qwen2.5-3B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,74.7096,7.0541,1.2759,6.8855
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.4491,4.7456,1.8965,6.6052
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.1091,4.954,1.8167,6.8215
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,77.7691,5.1559,1.7456,6.8223
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.4291,5.3707,1.6758,6.8223
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,77.0892,5.5852,1.6114,6.8234
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,76.7492,5.7873,1.5551,6.8238
Qwen2.5-3B,code_ctx6144_d10_s1,code,6144,6132,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.4092,6.0055,1.4986,6.8388
